UniqueID,Filename/FlightID,Year,Month,Day,Date,Critical Period,Day Type,Creel Subarea,GMA,PFMA,Pin ID,"Date Created
(Timestamp from Avenza Maps)",Latitude,Longitude,1. Rec Boat Fishing,2. Rec Boats Running,3. Commercial Vessel Fishing,4. Commercial Vessel Not Fishing,5. Small Commercial Vessel,6. Large Commercial Vessel,7.  Whale Watching Boat,8. Orcas,9. Whales,10. Sea State,Description,
2023_12360386_48304557,20230316_3304_SOGS,2023,3,16,2023-03-16,<Null>,Weekday,20D,SOG,20-5,Placemark 9,2023_03_16T10:21:19-07:00,48.304557,-123.603861,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12361740_48314189,20230316_3304_SOGS,2023,3,16,2023-03-16,<Null>,Weekday,20D,SOG,20-5,Placemark 10,2023_03_16T10:21:33-07:00,48.314189,-123.617405,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12360202_48334020,20230316_3304_SOGS,2023,3,16,2023-03-16,<Null>,Weekday,20DB,SOG,20-5,Placemark 11,2023_03_16T10:21:45-07:00,48.334021,-123.60203,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12362962_48329827,20230316_3304_SOGS,2023,3,16,2023-03-16,<Null>,Weekday,20DB,SOG,20-5,Placemark 12,2023_03_16T10:22:02-07:00,48.329828,-123.629628,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12371081_48360847,20230316_3304_SOGS,2023,3,16,2023-03-16,<Null>,Weekday,20DI,SOG,20-6,Placemark 13,2023_03_16T10:22:14-07:00,48.360847,-123.710814,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12373301_48337015,20230316_3304_SOGS,2023,3,16,2023-03-16,<Null>,Weekday,20D,SOG,20-5,Placemark 14,2023_03_16T10:22:31-07:00,48.337015,-123.73301,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12373456_48323520,20230316_3304_SOGS,2023,3,16,2023-03-16,<Null>,Weekday,20D,SOG,20-5,Placemark 15,2023_03_16T10:22:48-07:00,48.323521,-123.734568,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12339606_48408475,20230316_3304_SOGS,2023,3,16,2023-03-16,<Null>,Weekday,19D,SOG,19-3,Placemark 16,2023_03_16T10:23:56-07:00,48.408475,-123.396063,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12342880_48418097,20230316_3304_SOGS,2023,3,16,2023-03-16,<Null>,Weekday,19D,SOG,19-3,Placemark 17,2023_03_16T10:24:08-07:00,48.418098,-123.428805,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12343725_48403100,20230316_3304_SOGS,2023,3,16,2023-03-16,<Null>,Weekday,19D,SOG,19-3,Placemark 18,2023_03_16T10:24:31-07:00,48.4031,-123.437258,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12338922_48388205,20230316_3304_SOGS,2023,3,16,2023-03-16,<Null>,Weekday,19D,SOG,19-3,Placemark 19,2023_03_16T10:24:55-07:00,48.388205,-123.389223,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12330980_48384307,20230316_3304_SOGS,2023,3,16,2023-03-16,<Null>,Weekday,19D,SOG,19-3,Placemark 20,2023_03_16T10:25:11-07:00,48.384307,-123.309803,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12326899_48629641,20230316_3304_SOGS,2023,3,16,2023-03-16,<Null>,Weekday,19B,SOG,19-5,Placemark 21,2023_03_16T10:27:28-07:00,48.629642,-123.268995,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12326586_48608912,20230316_3304_SOGS,2023,3,16,2023-03-16,<Null>,Weekday,19B,SOG,19-5,Placemark 22,2023_03_16T10:27:39-07:00,48.608912,-123.265868,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12330761_48596067,20230316_3304_SOGS,2023,3,16,2023-03-16,<Null>,Weekday,19B,SOG,19-5,Placemark 23,2023_03_16T10:27:54-07:00,48.596068,-123.307613,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12332729_48597504,20230316_3304_SOGS,2023,3,16,2023-03-16,<Null>,Weekday,19B,SOG,19-5,Placemark 24,2023_03_16T10:28:04-07:00,48.597505,-123.327299,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12334267_48609966,20230316_3304_SOGS,2023,3,16,2023-03-16,<Null>,Weekday,19B,SOG,19-5,Placemark 25,2023_03_16T10:28:12-07:00,48.609966,-123.342672,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12349194_48672606,20230319_3304_SOGS,2023,3,19,2023-03-19,<Null>,Weekend,19A,SOG,19-7,Placemark 1,2023_03_19T13:36:37-07:00,48.672606,-123.491949,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12352870_48662002,20230319_3304_SOGS,2023,3,19,2023-03-19,<Null>,Weekend,19A,SOG,19-7,Placemark 2,2023_03_19T13:36:49-07:00,48.662003,-123.528705,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12397061_48369542,20230319_3304_SOGS,2023,3,19,2023-03-19,<Null>,Weekend,20C,SOG,20-4,Placemark 3,2023_03_19T13:37:33-07:00,48.369543,-123.970613,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12402791_48370626,20230319_3304_SOGS,2023,3,19,2023-03-19,<Null>,Weekend,20C,SOG,20-4,Placemark 4,2023_03_19T13:37:48-07:00,48.370627,-124.027919,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12421600_48442004,20230319_3304_SOGS,2023,3,19,2023-03-19,<Null>,Weekend,20C,SOG,20-4,Placemark 5,2023_03_19T13:38:05-07:00,48.442005,-124.216009,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12353886_48331033,20230319_3304_SOGS,2023,3,19,2023-03-19,<Null>,Weekend,20D,SOG,20-5,Placemark 6,2023_03_19T13:38:41-07:00,48.331034,-123.538864,11,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12353616_48307811,20230319_3304_SOGS,2023,3,19,2023-03-19,<Null>,Weekend,20D,SOG,20-5,Placemark 7,2023_03_19T13:38:55-07:00,48.307811,-123.536167,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12359499_48300130,20230319_3304_SOGS,2023,3,19,2023-03-19,<Null>,Weekend,20D,SOG,20-5,Placemark 8,2023_03_19T13:39:09-07:00,48.300131,-123.594992,7,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12362806_48327562,20230319_3304_SOGS,2023,3,19,2023-03-19,<Null>,Weekend,20DB,SOG,20-5,Placemark 9,2023_03_19T13:39:24-07:00,48.327562,-123.628064,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12361313_48331750,20230319_3304_SOGS,2023,3,19,2023-03-19,<Null>,Weekend,20DB,SOG,20-5,Placemark 10,2023_03_19T13:39:33-07:00,48.331751,-123.613133,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12363054_48312461,20230319_3304_SOGS,2023,3,19,2023-03-19,<Null>,Weekend,20D,SOG,20-5,Placemark 11,2023_03_19T13:39:46-07:00,48.312462,-123.630545,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12371092_48320792,20230319_3304_SOGS,2023,3,19,2023-03-19,<Null>,Weekend,20D,SOG,20-5,Placemark 12,2023_03_19T13:40:03-07:00,48.320793,-123.710929,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12375595_48337482,20230319_3304_SOGS,2023,3,19,2023-03-19,<Null>,Weekend,20D,SOG,20-5,Placemark 13,2023_03_19T13:40:24-07:00,48.337483,-123.755953,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12379334_48348937,20230319_3304_SOGS,2023,3,19,2023-03-19,<Null>,Weekend,20D,SOG,20-5,Placemark 14,2023_03_19T13:40:45-07:00,48.348937,-123.793348,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12384770_48358459,20230319_3304_SOGS,2023,3,19,2023-03-19,<Null>,Weekend,20D,SOG,20-5,Placemark 15,2023_03_19T13:41:03-07:00,48.358459,-123.847703,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12386629_48326011,20230319_3304_SOGS,2023,3,19,2023-03-19,<Null>,Weekend,20D,SOG,20-5,Placemark 16,2023_03_19T13:41:21-07:00,48.326011,-123.866296,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12350482_48320540,20230319_3304_SOGS,2023,3,19,2023-03-19,<Null>,Weekend,19E,SOG,19-3,Placemark 17,2023_03_19T13:42:26-07:00,48.32054,-123.50482,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12351518_48348752,20230319_3304_SOGS,2023,3,19,2023-03-19,<Null>,Weekend,19E,SOG,19-3,Placemark 18,2023_03_19T13:42:38-07:00,48.348753,-123.51519,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12350203_48360257,20230319_3304_SOGS,2023,3,19,2023-03-19,<Null>,Weekend,19E,SOG,19-3,Placemark 19,2023_03_19T13:42:47-07:00,48.360257,-123.502039,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12347824_48372060,20230319_3304_SOGS,2023,3,19,2023-03-19,<Null>,Weekend,19E,SOG,19-3,Placemark 20,2023_03_19T13:42:57-07:00,48.372061,-123.478245,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12346767_48363408,20230319_3304_SOGS,2023,3,19,2023-03-19,<Null>,Weekend,19E,SOG,19-3,Placemark 21,2023_03_19T13:43:04-07:00,48.363409,-123.467674,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12345623_48335181,20230319_3304_SOGS,2023,3,19,2023-03-19,<Null>,Weekend,19E,SOG,19-3,Placemark 22,2023_03_19T13:43:16-07:00,48.335182,-123.456231,17,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12345766_48380199,20230319_3304_SOGS,2023,3,19,2023-03-19,<Null>,Weekend,19D,SOG,19-3,Placemark 23,2023_03_19T13:43:38-07:00,48.380199,-123.457666,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12346331_48398263,20230319_3304_SOGS,2023,3,19,2023-03-19,<Null>,Weekend,19D,SOG,19-3,Placemark 24,2023_03_19T13:43:58-07:00,48.398264,-123.463319,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12344414_48398171,20230319_3304_SOGS,2023,3,19,2023-03-19,<Null>,Weekend,19D,SOG,19-3,Placemark 25,2023_03_19T13:44:13-07:00,48.398171,-123.444142,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12344514_48425583,20230319_3304_SOGS,2023,3,19,2023-03-19,<Null>,Weekend,19D,SOG,19-3,Placemark 26,2023_03_19T13:44:29-07:00,48.425584,-123.445146,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12340367_48406392,20230319_3304_SOGS,2023,3,19,2023-03-19,<Null>,Weekend,19D,SOG,19-3,Placemark 27,2023_03_19T13:44:42-07:00,48.406393,-123.40367,5,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12335136_48393676,20230319_3304_SOGS,2023,3,19,2023-03-19,<Null>,Weekend,19D,SOG,19-3,Placemark 28,2023_03_19T13:44:56-07:00,48.393676,-123.351369,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12335391_48347419,20230319_3304_SOGS,2023,3,19,2023-03-19,<Null>,Weekend,19D,SOG,19-3,Placemark 29,2023_03_19T13:45:14-07:00,48.347419,-123.353916,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12327243_48407834,20230319_3304_SOGS,2023,3,19,2023-03-19,<Null>,Weekend,19C,SOG,19-4,Placemark 30,2023_03_19T13:45:29-07:00,48.407835,-123.272433,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12325806_48423952,20230319_3304_SOGS,2023,3,19,2023-03-19,<Null>,Weekend,19C,SOG,19-4,Placemark 31,2023_03_19T13:45:41-07:00,48.423952,-123.258065,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12324270_48515922,20230319_3304_SOGS,2023,3,19,2023-03-19,<Null>,Weekend,19B,SOG,19-5,Placemark 32,2023_03_19T13:46:33-07:00,48.515922,-123.242703,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12334413_48609547,20230319_3304_SOGS,2023,3,19,2023-03-19,<Null>,Weekend,19B,SOG,19-5,Placemark 33,2023_03_19T13:46:44-07:00,48.609547,-123.344133,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12332094_48609150,20230319_3304_SOGS,2023,3,19,2023-03-19,<Null>,Weekend,19B,SOG,19-5,Placemark 34,2023_03_19T13:46:57-07:00,48.60915,-123.320942,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12326342_48609595,20230319_3304_SOGS,2023,3,19,2023-03-19,<Null>,Weekend,19B,SOG,19-5,Placemark 35,2023_03_19T13:47:12-07:00,48.609595,-123.263425,5,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12336484_48663629,20230319_3304_SOGS,2023,3,19,2023-03-19,<Null>,Weekend,19B,SOG,19-5,Placemark 36,2023_03_19T13:47:34-07:00,48.663629,-123.364841,5,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12350120_48686593,20230324_3304_SOGS,2023,3,24,2023-03-24,<Null>,Weekday,19A,SOG,19-7,Placemark 1,2023_03_24T13:58:10-07:00,48.686593,-123.501206,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12347777_48658682,20230324_3304_SOGS,2023,3,24,2023-03-24,<Null>,Weekday,19A,SOG,19-8,Placemark 2,2023_03_24T13:58:29-07:00,48.658683,-123.477779,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12348760_48632670,20230324_3304_SOGS,2023,3,24,2023-03-24,<Null>,Weekday,19A,SOG,19-8,Placemark 3,2023_03_24T13:58:43-07:00,48.632671,-123.487609,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12350069_48290457,20230324_3304_SOGS,2023,3,24,2023-03-24,<Null>,Weekday,19E,SOG,19-3,Placemark 4,2023_03_24T13:59:56-07:00,48.290458,-123.500693,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12355575_48281215,20230324_3304_SOGS,2023,3,24,2023-03-24,<Null>,Weekday,20D,SOG,20-5,Placemark 5,2023_03_24T14:00:19-07:00,48.281215,-123.555756,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12361635_48331237,20230324_3304_SOGS,2023,3,24,2023-03-24,<Null>,Weekday,20DB,SOG,20-5,Placemark 6,2023_03_24T14:00:35-07:00,48.331237,-123.616356,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12334097_48611484,20230324_3304_SOGS,2023,3,24,2023-03-24,<Null>,Weekday,19B,SOG,19-5,Placemark 7,2023_03_24T14:01:34-07:00,48.611485,-123.34097,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12335231_48621412,20230324_3304_SOGS,2023,3,24,2023-03-24,<Null>,Weekday,19B,SOG,19-5,Placemark 8,2023_03_24T14:01:48-07:00,48.621413,-123.352313,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12336088_48674260,20230324_3304_SOGS,2023,3,24,2023-03-24,<Null>,Weekday,19B,SOG,19-5,Placemark 9,2023_03_24T14:02:20-07:00,48.67426,-123.360885,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12529145_50090932,20230401_3247_SOGN,2023,4,1,2023-04-01,<Null>,Weekend,13C,SOG,13-3,Placemark 1,2023-04-15T13:48:32-07:00,50.090933,-125.29145,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12522191_50034372,20230401_3247_SOGN,2023,4,1,2023-04-01,<Null>,Weekend,13C,SOG,13-3,Placemark 2,2023-04-15T13:58:26-07:00,50.034372,-125.221919,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12523030_50030958,20230401_3247_SOGN,2023,4,1,2023-04-01,<Null>,Weekend,13C,SOG,13-3,Placemark 3,2023-04-15T13:58:37-07:00,50.030958,-125.23031,<Null>,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12488669_50587069,20230401_3247_SOGN,2023,4,1,2023-04-01,<Null>,Weekend,13-21,SOG,13-21,Placemark 4,2023-04-15T14:01:03-07:00,50.58707,-124.886698,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12473302_50351418,20230401_3247_SOGN,2023,4,1,2023-04-01,<Null>,Weekend,15-6,SOG,15-6,Placemark 5,2023-04-15T14:01:54-07:00,50.351418,-124.733023,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12477862_50323800,20230401_3247_SOGN,2023,4,1,2023-04-01,<Null>,Weekend,15E,SOG,15-5,Placemark 6,2023-04-15T14:02:08-07:00,50.323801,-124.778627,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12481433_50305640,20230401_3247_SOGN,2023,4,1,2023-04-01,<Null>,Weekend,15E,SOG,15-5,Placemark 7,2023-04-15T14:02:19-07:00,50.305641,-124.814335,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12496599_50279886,20230401_3247_SOGN,2023,4,1,2023-04-01,<Null>,Weekend,15E,SOG,15-5,Placemark 8,2023-04-15T14:02:36-07:00,50.279886,-124.965995,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12485446_50097619,20230401_3247_SOGN,2023,4,1,2023-04-01,<Null>,Weekend,15F,SOG,15-5,Placemark 9,2023-04-15T14:03:15-07:00,50.09762,-124.854469,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12491796_50035995,20230401_3247_SOGN,2023,4,1,2023-04-01,<Null>,Weekend,15F,SOG,15-3,Placemark 10,2023-04-15T14:05:13-07:00,50.035996,-124.917964,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12476225_49957779,20230401_3247_SOGN,2023,4,1,2023-04-01,<Null>,Weekend,15A,SOG,15-2,Placemark 11,2023-04-15T14:05:43-07:00,49.957779,-124.762254,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12479360_49964056,20230401_3247_SOGN,2023,4,1,2023-04-01,<Null>,Weekend,15A,SOG,15-2,Placemark 12,2023-04-15T14:05:56-07:00,49.964057,-124.793606,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12484480_49955581,20230401_3247_SOGN,2023,4,1,2023-04-01,<Null>,Weekend,15A,SOG,15-2,Placemark 13,2023-04-15T14:06:08-07:00,49.955581,-124.844808,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12488702_49934374,20230401_3247_SOGN,2023,4,1,2023-04-01,<Null>,Weekend,15A,SOG,15-2,Placemark 14,2023-04-15T14:06:28-07:00,49.934374,-124.887025,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12462749_49827728,20230401_3247_SOGN,2023,4,1,2023-04-01,<Null>,Weekend,15G,SOG,15-2,Placemark 15,2023-04-15T14:06:45-07:00,49.827728,-124.627492,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12398214_49792618,20230401_3247_SOGN,2023,4,1,2023-04-01,<Null>,Weekend,16J,SOG,16-11,Placemark 16,2023-04-15T14:07:38-07:00,49.792618,-123.982147,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12399204_49804088,20230401_3247_SOGN,2023,4,1,2023-04-01,<Null>,Weekend,16J,SOG,16-12,Placemark 17,2023-04-15T14:07:50-07:00,49.804088,-123.992045,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12401573_49815352,20230401_3247_SOGN,2023,4,1,2023-04-01,<Null>,Weekend,16J,SOG,16-12,Placemark 18,2023-04-15T14:08:03-07:00,49.815353,-124.015736,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12406915_49825073,20230401_3247_SOGN,2023,4,1,2023-04-01,<Null>,Weekend,16J,SOG,16-12,Placemark 19,2023-04-15T14:08:35-07:00,49.825074,-124.06915,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12406732_49790344,20230401_3247_SOGN,2023,4,1,2023-04-01,<Null>,Weekend,16J,SOG,16-11,Placemark 20,2023-04-15T14:08:54-07:00,49.790345,-124.067325,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12411326_49777561,20230401_3247_SOGN,2023,4,1,2023-04-01,<Null>,Weekend,16N,SOG,16-11,Placemark 21,2023-04-15T14:09:14-07:00,49.777562,-124.113268,<Null>,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12417319_49772714,20230401_3247_SOGN,2023,4,1,2023-04-01,<Null>,Weekend,16N,SOG,16-11,Placemark 22,2023-04-15T14:09:25-07:00,49.772714,-124.173193,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12431328_49746163,20230401_3247_SOGN,2023,4,1,2023-04-01,<Null>,Weekend,15G,SOG,15-1,Placemark 23,2023-04-15T14:09:38-07:00,49.746164,-124.313282,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12452964_49797150,20230401_3247_SOGN,2023,4,1,2023-04-01,<Null>,Weekend,15G,SOG,15-1,Placemark 24,2023-04-15T14:09:51-07:00,49.797151,-124.52964,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12457534_49788680,20230401_3247_SOGN,2023,4,1,2023-04-01,<Null>,Weekend,15G,SOG,15-1,Placemark 25,2023-04-15T14:10:07-07:00,49.788681,-124.575346,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12387638_49721223,20230401_3247_SOGN,2023,4,1,2023-04-01,<Null>,Weekend,16K,SOG,16-6,Placemark 26,2023-04-15T14:11:18-07:00,49.721223,-123.876386,<Null>,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12405387_49712840,20230401_3247_SOGN,2023,4,1,2023-04-01,<Null>,Weekend,16B,SOG,16-10,Placemark 27,2023-04-15T14:11:38-07:00,49.71284,-124.053876,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12413395_49476382,20230401_3247_SOGN,2023,4,1,2023-04-01,<Null>,Weekend,16M,SOG,16-1,Placemark 28,2023-04-15T14:12:21-07:00,49.476383,-124.133957,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12407396_49486778,20230401_3247_SOGN,2023,4,1,2023-04-01,<Null>,Weekend,16M,SOG,16-1,Placemark 29,2023-04-15T14:12:33-07:00,49.486778,-124.073966,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12426325_49362293,20230401_3247_SOGN,2023,4,1,2023-04-01,<Null>,Weekend,14A,SOG,14-3,Placemark 30,2023-04-15T14:12:55-07:00,49.362294,-124.26325,<Null>,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12432467_49375406,20230401_3247_SOGN,2023,4,1,2023-04-01,<Null>,Weekend,14B,SOG,14-3,Placemark 31,2023-04-15T14:13:10-07:00,49.375406,-124.324675,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12437039_49387467,20230401_3247_SOGN,2023,4,1,2023-04-01,<Null>,Weekend,14B,SOG,14-3,Placemark 32,2023-04-15T14:13:35-07:00,49.387467,-124.370399,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
