UniqueID,Filename/FlightID,Year,Month,Day,Date,Critical Period,Day Type,Creel Subarea,GMA,PFMA,Pin ID,"Date Created
(Timestamp from Avenza Maps)",Latitude,Longitude,1. Rec Boat Fishing,2. Rec Boats Running,3. Commercial Vessel Fishing,4. Commercial Vessel Not Fishing,5. Small Commercial Vessel,6. Large Commercial Vessel,7.  Whale Watching Boat,8. Orcas,9. Whales,10. Sea State,Description,Notes,COUNT (1/2)
2021_12358610_48301388,20210321_3157_SOGS,2021,3,21,2021-03-21,<Null>,Weekend,20D,SOG,20-5,Placemark 11,2023-06-27T11:52:48-07:00,48.301389,-123.58611,4,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12354286_48335241,20210321_3157_SOGS,2021,3,21,2021-03-21,<Null>,Weekend,20D,SOG,20-5,Placemark 12,2023-06-27T11:53:39-07:00,48.335241,-123.542862,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12353595_48329704,20210321_3157_SOGS,2021,3,21,2021-03-21,<Null>,Weekend,20D,SOG,20-5,Placemark 13,2023-06-27T11:54:01-07:00,48.329705,-123.535952,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12348746_48372310,20210321_3157_SOGS,2021,3,21,2021-03-21,<Null>,Weekend,19E,SOG,19-3,Placemark 14,2023-06-27T11:54:27-07:00,48.37231,-123.487467,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12351265_48341207,20210321_3157_SOGS,2021,3,21,2021-03-21,<Null>,Weekend,19E,SOG,19-3,Placemark 15,2023-06-27T11:54:56-07:00,48.341208,-123.51265,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12347124_48349308,20210321_3157_SOGS,2021,3,21,2021-03-21,<Null>,Weekend,19E,SOG,19-3,Placemark 16,2023-06-27T11:55:20-07:00,48.349308,-123.471241,5,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12348168_48329908,20210321_3157_SOGS,2021,3,21,2021-03-21,<Null>,Weekend,19E,SOG,19-3,Placemark 17,2023-06-27T11:55:40-07:00,48.329908,-123.481687,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12349897_48322347,20210321_3157_SOGS,2021,3,21,2021-03-21,<Null>,Weekend,19E,SOG,19-3,Placemark 18,2023-06-27T11:55:56-07:00,48.322348,-123.498971,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12345743_48317648,20210321_3157_SOGS,2021,3,21,2021-03-21,<Null>,Weekend,19E,SOG,19-3,Placemark 19,2023-06-27T11:56:12-07:00,48.317648,-123.457432,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12350933_48621300,20210321_3157_SOGS,2021,3,21,2021-03-21,<Null>,Weekend,19A,SOG,19-8,Placemark 2,2023-06-27T11:48:04-07:00,48.621301,-123.509338,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,<Null>,<Null>,1
2021_12346318_48308331,20210321_3157_SOGS,2021,3,21,2021-03-21,<Null>,Weekend,19E,SOG,19-3,Placemark 20,2023-06-27T11:56:25-07:00,48.308332,-123.463189,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12329126_48353561,20210321_3157_SOGS,2021,3,21,2021-03-21,<Null>,Weekend,19D,SOG,19-3,Placemark 21,2023-06-27T11:59:41-07:00,48.353562,-123.291266,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,<Null>,<Null>,1
2021_12335171_48357318,20210321_3157_SOGS,2021,3,21,2021-03-21,<Null>,Weekend,19D,SOG,19-3,Placemark 22,2023-06-27T12:00:01-07:00,48.357318,-123.351713,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,<Null>,<Null>,1
2021_12338096_48364349,20210321_3157_SOGS,2021,3,21,2021-03-21,<Null>,Weekend,19D,SOG,19-3,Placemark 23,2023-06-27T12:00:16-07:00,48.36435,-123.380961,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,<Null>,<Null>,1
2021_12332710_48395813,20210321_3157_SOGS,2021,3,21,2021-03-21,<Null>,Weekend,19D,SOG,19-3,Placemark 24,2023-06-27T12:00:37-07:00,48.395813,-123.327104,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,<Null>,<Null>,1
2021_12343868_48435818,20210321_3157_SOGS,2021,3,21,2021-03-21,<Null>,Weekend,19D,SOG,19-2,Placemark 25,2023-06-27T12:00:55-07:00,48.435819,-123.438683,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,<Null>,<Null>,1
2021_12328017_48407744,20210321_3157_SOGS,2021,3,21,2021-03-21,<Null>,Weekend,19C,SOG,19-4,Placemark 26,2023-06-27T12:01:30-07:00,48.407744,-123.280173,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,<Null>,<Null>,1
2021_12331688_48552509,20210321_3157_SOGS,2021,3,21,2021-03-21,<Null>,Weekend,19B,SOG,19-5,Placemark 27,2023-06-27T12:02:04-07:00,48.55251,-123.316884,<Null>,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,<Null>,<Null>,1
2021_12330008_48627321,20210321_3157_SOGS,2021,3,21,2021-03-21,<Null>,Weekend,19B,SOG,19-5,Placemark 28,2023-06-27T12:02:38-07:00,48.627321,-123.300084,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,<Null>,<Null>,1
2021_12413422_48419014,20210321_3157_SOGS,2021,3,21,2021-03-21,<Null>,Weekend,20C,SOG,20-4,Placemark 3,2023-06-27T11:49:17-07:00,48.419014,-124.134228,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12417954_48437405,20210321_3157_SOGS,2021,3,21,2021-03-21,<Null>,Weekend,20C,SOG,20-4,Placemark 4,2023-06-27T11:49:42-07:00,48.437406,-124.179544,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12378432_48351330,20210321_3157_SOGS,2021,3,21,2021-03-21,<Null>,Weekend,20D,SOG,20-5,Placemark 5,2023-06-27T11:50:26-07:00,48.35133,-123.784323,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12371349_48373175,20210321_3157_SOGS,2021,3,21,2021-03-21,<Null>,Weekend,20DI,SOG,20-6,Placemark 6,2023-06-27T11:51:03-07:00,48.373175,-123.713491,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12370348_48328103,20210321_3157_SOGS,2021,3,21,2021-03-21,<Null>,Weekend,20D,SOG,20-5,Placemark 7,2023-06-27T11:51:22-07:00,48.328104,-123.703487,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12364479_48306235,20210321_3157_SOGS,2021,3,21,2021-03-21,<Null>,Weekend,20D,SOG,20-5,Placemark 8,2023-06-27T11:51:47-07:00,48.306236,-123.64479,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12362902_48317190,20210321_3157_SOGS,2021,3,21,2021-03-21,<Null>,Weekend,20D,SOG,20-5,Placemark 9,2023-06-27T11:52:05-07:00,48.317191,-123.629027,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12351520_48684069,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,19A,SOG,19-7,Placemark 1,2023-06-27T13:07:19-07:00,48.68407,-123.515207,<Null>,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12375024_48339849,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,20D,SOG,20-5,Placemark 10,2023-06-27T13:12:15-07:00,48.33985,-123.750249,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12368398_48324887,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,20D,SOG,20-5,Placemark 11,2023-06-27T13:12:43-07:00,48.324887,-123.683986,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12364090_48306323,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,20D,SOG,20-5,Placemark 12,2023-06-27T13:12:59-07:00,48.306324,-123.640906,18,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12363139_48313896,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,20D,SOG,20-5,Placemark 13,2023-06-27T13:13:22-07:00,48.313897,-123.631398,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12361271_48327749,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,20DB,SOG,20-5,Placemark 14,2023-06-27T13:13:38-07:00,48.327749,-123.612715,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12359377_48302850,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,20D,SOG,20-5,Placemark 15,2023-06-27T13:13:55-07:00,48.302851,-123.593774,16,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12356733_48300576,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,20D,SOG,20-5,Placemark 16,2023-06-27T13:14:17-07:00,48.300576,-123.567334,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12354779_48336086,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,20D,SOG,20-5,Placemark 17,2023-06-27T13:14:36-07:00,48.336087,-123.547794,5,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12353990_48333308,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,20D,SOG,20-5,Placemark 18,2023-06-27T13:15:56-07:00,48.333309,-123.53991,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12352400_48351659,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,19E,SOG,19-3,Placemark 19,2023-06-27T13:16:16-07:00,48.351659,-123.524003,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12349598_48683619,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,19A,SOG,19-7,Placemark 2,2023-06-27T13:07:46-07:00,48.68362,-123.495988,12,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12351117_48369152,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,19E,SOG,19-3,Placemark 20,2023-06-27T13:16:37-07:00,48.369153,-123.511176,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12349492_48367286,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,19E,SOG,19-3,Placemark 21,2023-06-27T13:16:52-07:00,48.367286,-123.494929,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12348948_48328970,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,19E,SOG,19-3,Placemark 22,2023-06-27T13:17:12-07:00,48.328971,-123.489481,16,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12351656_48298096,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,19E,SOG,19-3,Placemark 23,2023-06-27T13:17:41-07:00,48.298097,-123.516564,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12342373_48326461,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,19D,SOG,19-3,Placemark 24,2023-06-27T13:18:02-07:00,48.326461,-123.423737,6,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12343131_48360199,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,19D,SOG,19-3,Placemark 25,2023-06-27T13:18:33-07:00,48.360199,-123.43132,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12345429_48365574,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,19D,SOG,19-3,Placemark 26,2023-06-27T13:18:46-07:00,48.365574,-123.454298,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12337356_48357667,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,19D,SOG,19-3,Placemark 27,2023-06-27T13:19:34-07:00,48.357668,-123.373568,7,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12331984_48337780,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,19D,SOG,19-3,Placemark 28,2023-06-27T13:19:51-07:00,48.33778,-123.319849,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12346449_48397701,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,19D,SOG,19-3,Placemark 29,2023-06-27T13:20:22-07:00,48.397702,-123.46449,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12352756_48555030,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,19A,SOG,19-10,Placemark 3,2023-06-27T13:08:30-07:00,48.55503,-123.527569,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12345132_48425929,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,19D,SOG,19-3,Placemark 30,2023-06-27T13:20:47-07:00,48.42593,-123.451328,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12342080_48410918,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,19D,SOG,19-3,Placemark 31,2023-06-27T13:21:17-07:00,48.410918,-123.420802,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12338786_48404735,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,19D,SOG,19-3,Placemark 32,2023-06-27T13:21:32-07:00,48.404735,-123.387869,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12335590_48396155,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,19D,SOG,19-3,Placemark 33,2023-06-27T13:21:49-07:00,48.396156,-123.355908,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12326711_48407246,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,19C,SOG,19-4,Placemark 34,2023-06-27T13:22:34-07:00,48.407246,-123.267112,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12322943_48463545,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,19B,SOG,19-5,Placemark 35,2023-06-27T13:23:08-07:00,48.463545,-123.22943,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12325633_48530970,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,19B,SOG,19-5,Placemark 36,2023-06-27T13:23:24-07:00,48.53097,-123.256332,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12326668_48612389,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,19B,SOG,19-5,Placemark 37,2023-06-27T13:24:20-07:00,48.61239,-123.266689,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12334791_48619079,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,19B,SOG,19-5,Placemark 38,2023-06-27T13:24:38-07:00,48.61908,-123.34791,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12331845_48647247,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,19B,SOG,19-5,Placemark 39,2023-06-27T13:24:55-07:00,48.647247,-123.318454,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12412031_48424352,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,20C,SOG,20-4,Placemark 4,2023-06-27T13:09:31-07:00,48.424353,-124.120314,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12331101_48679856,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,19B,SOG,19-5,Placemark 40,2023-06-27T13:25:14-07:00,48.679856,-123.311016,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12336599_48674189,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,19B,SOG,19-5,Placemark 41,2023-06-27T13:25:39-07:00,48.67419,-123.365996,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12336187_48668158,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,19B,SOG,19-5,Placemark 42,2023-06-27T13:25:54-07:00,48.668158,-123.361873,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12400571_48386676,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,20C,SOG,20-4,Placemark 5,2023-06-27T13:10:23-07:00,48.386677,-124.005718,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12395976_48385615,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,20C,SOG,20-4,Placemark 6,2023-06-27T13:10:39-07:00,48.385615,-123.959769,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12387847_48375676,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,20D,SOG,20-5,Placemark 7,2023-06-27T13:11:18-07:00,48.375676,-123.878476,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12382594_48349218,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,20D,SOG,20-5,Placemark 8,2023-06-27T13:11:33-07:00,48.349219,-123.825947,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12377279_48343107,20210327_3157_SOGS,2021,3,27,2021-03-27,<Null>,Weekend,20D,SOG,20-5,Placemark 9,2023-06-27T13:11:51-07:00,48.343108,-123.772796,4,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12352414_48686290,20210330_3157_SOGS,2021,3,30,2021-03-30,<Null>,Weekday,19A,SOG,19-7,Placemark 1,2023-06-27T14:19:24-07:00,48.68629,-123.524149,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1,<Null>,<Null>,1
2021_12371932_48328255,20210330_3157_SOGS,2021,3,30,2021-03-30,<Null>,Weekday,20D,SOG,20-5,Placemark 10,2023-06-27T14:24:53-07:00,48.328256,-123.719322,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12364425_48306108,20210330_3157_SOGS,2021,3,30,2021-03-30,<Null>,Weekday,20D,SOG,20-5,Placemark 11,2023-06-27T14:25:13-07:00,48.306109,-123.644256,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12361661_48332345,20210330_3157_SOGS,2021,3,30,2021-03-30,<Null>,Weekday,20DB,SOG,20-5,Placemark 12,2023-06-27T14:25:31-07:00,48.332345,-123.616611,4,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12361360_48311936,20210330_3157_SOGS,2021,3,30,2021-03-30,<Null>,Weekday,20D,SOG,20-5,Placemark 13,2023-06-27T14:25:51-07:00,48.311936,-123.613605,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12354391_48333858,20210330_3157_SOGS,2021,3,30,2021-03-30,<Null>,Weekday,20D,SOG,20-5,Placemark 14,2023-06-27T14:26:48-07:00,48.333859,-123.543916,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12334920_48331377,20210330_3157_SOGS,2021,3,30,2021-03-30,<Null>,Weekday,19D,SOG,19-3,Placemark 15,2023-06-27T14:27:22-07:00,48.331378,-123.349205,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12346868_48398945,20210330_3157_SOGS,2021,3,30,2021-03-30,<Null>,Weekday,19D,SOG,19-3,Placemark 16,2023-06-27T14:27:46-07:00,48.398946,-123.468686,4,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12344200_48422139,20210330_3157_SOGS,2021,3,30,2021-03-30,<Null>,Weekday,19D,SOG,19-3,Placemark 17,2023-06-27T14:28:20-07:00,48.42214,-123.442003,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12342866_48418161,20210330_3157_SOGS,2021,3,30,2021-03-30,<Null>,Weekday,19D,SOG,19-3,Placemark 18,2023-06-27T14:28:38-07:00,48.418162,-123.428666,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12340113_48408590,20210330_3157_SOGS,2021,3,30,2021-03-30,<Null>,Weekday,19D,SOG,19-3,Placemark 19,2023-06-27T14:28:58-07:00,48.408591,-123.401136,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12350239_48686258,20210330_3157_SOGS,2021,3,30,2021-03-30,<Null>,Weekday,19A,SOG,19-7,Placemark 2,2023-06-27T14:19:47-07:00,48.686259,-123.502393,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1,<Null>,<Null>,1
2021_12332324_48398703,20210330_3157_SOGS,2021,3,30,2021-03-30,<Null>,Weekday,19D,SOG,19-3,Placemark 20,2023-06-27T14:29:19-07:00,48.398703,-123.323249,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12330952_48389296,20210330_3157_SOGS,2021,3,30,2021-03-30,<Null>,Weekday,19D,SOG,19-3,Placemark 21,2023-06-27T14:29:33-07:00,48.389297,-123.309523,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12338192_48403508,20210330_3157_SOGS,2021,3,30,2021-03-30,<Null>,Weekday,19D,SOG,19-3,Placemark 22,2023-06-27T14:29:59-07:00,48.403509,-123.381925,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12326960_48405755,20210330_3157_SOGS,2021,3,30,2021-03-30,<Null>,Weekday,19C,SOG,19-4,Placemark 23,2023-06-27T14:30:27-07:00,48.405755,-123.269603,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12325488_48417770,20210330_3157_SOGS,2021,3,30,2021-03-30,<Null>,Weekday,19C,SOG,19-4,Placemark 24,2023-06-27T14:30:43-07:00,48.41777,-123.25488,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12323504_48411373,20210330_3157_SOGS,2021,3,30,2021-03-30,<Null>,Weekday,19C,SOG,19-4,Placemark 25,2023-06-27T14:31:00-07:00,48.411374,-123.235043,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12326472_48523060,20210330_3157_SOGS,2021,3,30,2021-03-30,<Null>,Weekday,19B,SOG,19-5,Placemark 26,2023-06-27T14:31:46-07:00,48.523061,-123.264722,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12327465_48512035,20210330_3157_SOGS,2021,3,30,2021-03-30,<Null>,Weekday,19B,SOG,19-5,Placemark 27,2023-06-27T14:32:02-07:00,48.512035,-123.274653,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12330107_48580586,20210330_3157_SOGS,2021,3,30,2021-03-30,<Null>,Weekday,19B,SOG,19-5,Placemark 28,2023-06-27T14:32:19-07:00,48.580587,-123.301077,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12325981_48609080,20210330_3157_SOGS,2021,3,30,2021-03-30,<Null>,Weekday,19B,SOG,19-5,Placemark 29,2023-06-27T14:32:34-07:00,48.609081,-123.259814,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
2021_12354555_48651843,20210330_3157_SOGS,2021,3,30,2021-03-30,<Null>,Weekday,19A,SOG,19-8,Placemark 3,2023-06-27T14:20:15-07:00,48.651843,-123.545553,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1,<Null>,<Null>,1
2021_12336811_48606415,20210330_3157_SOGS,2021,3,30,2021-03-30,<Null>,Weekday,19B,SOG,19-5,Placemark 30,2023-06-27T14:32:51-07:00,48.606416,-123.36811,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,<Null>,<Null>,1
